ra,dec,type,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z
30.8130041278717,-3.29418308586313,3,23.11134,22.03013,21.63706,21.44301,20.96488,0.5244564,0.068708,0.08455709,0.1077967,0.2136628,22.8149,21.80316,21.36697,21.22826,20.72713,0.5225815,0.07300165,0.0840911,0.1136787,0.2347183
30.8132463182097,-3.33682670727976,3,22.16475,22.03456,21.49433,21.26208,21.38705,0.2390972,0.06909654,0.07352675,0.09045551,0.2944735,21.04822,20.48222,20.13547,19.89226,20.01246,0.2061261,0.04503815,0.05420949,0.07300927,0.2493597
30.7555441583899,-3.31655582290105,3,23.71198,23.1376,21.46603,20.59886,20.17368,0.8091889,0.1709414,0.07267724,0.05205902,0.1088031,23.8043,23.06175,21.33378,20.4465,20.04975,0.9631032,0.1866952,0.07221866,0.05091983,0.1143495
30.8134279633769,-3.32234995717672,6,21.45627,20.9885,21.26535,21.54261,21.74202,0.1334118,0.03402382,0.06151832,0.1163369,0.3855332,21.3321,20.82217,21.07449,21.47355,21.67268,0.139628,0.0313762,0.05982991,0.1301668,0.4538593
30.8140298135182,-3.29963681033376,3,25.00661,24.76686,22.90487,21.48488,20.80124,1.04274,0.4939247,0.2504474,0.1116058,0.1856097,25.47758,24.50935,22.44203,21.07469,20.45076,1.145411,0.6586131,0.2316623,0.107108,0.2038044
30.7555972138641,-3.29731516087445,3,23.0944,22.87107,21.76999,21.33246,20.79646,0.5198078,0.1367088,0.09456814,0.09798814,0.2710173,22.95096,22.58058,21.62054,21.16627,20.74913,0.5403404,0.129441,0.0961748,0.09915134,0.2189528
30.7557872736979,-3.1635072740556,6,23.24727,21.69798,20.19431,19.44293,18.96858,0.7095237,0.08144275,0.03490085,0.02932409,0.05627107,23.23827,21.66277,20.12822,19.38487,18.95964,0.7297028,0.08035164,0.02984373,0.0216291,0.06062352
30.6478367753529,-3.19335563914518,3,22.97372,23.15872,22.50167,21.46715,22.3319,0.5408828,0.2897085,0.217941,0.1598727,0.8694262,22.56956,22.98638,22.17893,21.15242,21.92466,0.4640708,0.3030729,0.2118654,0.1154828,0.8859678
30.7107598378516,-3.15964088820864,6,24.93652,24.1241,22.96429,21.52333,22.00032,1.295902,0.4664833,0.3886383,0.1385041,0.6663781,24.93297,24.21244,23.04672,21.516,22.03817,1.300042,0.6501337,0.3530474,0.1209911,0.7481498
30.6472183199552,-3.31457436372846,6,23.44044,22.70797,21.95354,21.97942,21.70238,0.3926578,0.1223157,0.1119536,0.1697682,0.3905282,24.85932,22.53267,21.67538,21.86485,21.52622,1.387707,0.1366626,0.1107692,0.1948512,0.4576672
30.6474018292326,-3.25359508187474,3,23.20868,24.12264,22.52717,23.03669,22.20751,0.6089714,0.3656763,0.2068748,0.4300773,0.5583198,23.38133,24.21069,22.37941,23.20396,22.30501,0.7672468,0.4568766,0.1948208,0.558,0.6796922
30.7774601287515,-3.26571871529918,3,21.91262,21.01562,20.05176,19.7157,19.40395,0.1931365,0.03452183,0.02873192,0.02764891,0.06408531,21.75292,20.72849,19.82342,19.49249,19.12659,0.2048087,0.02991412,0.02262248,0.02515173,0.05766662
30.711392226637,-3.29111770557082,6,23.66107,22.38264,21.87731,21.66601,21.7519,0.7873949,0.09433883,0.1135713,0.1470851,0.4869029,23.66657,22.28638,21.8071,21.61618,21.78145,0.8636236,0.09427958,0.1079717,0.1396601,0.462013
30.7101631360004,-3.28935232684542,3,23.32362,21.39571,19.84613,19.34037,19.02248,0.6224111,0.04682884,0.02663261,0.02201195,0.04515734,22.64245,20.59861,19.13575,18.62854,18.25787,0.6256702,0.03706021,0.01787511,0.01722825,0.03988168
30.8343468775965,-3.34008237318656,6,23.35318,20.76353,19.32458,18.33743,17.81382,0.629598,0.03027657,0.02172013,0.01435506,0.02380569,23.42916,20.75073,19.31618,18.3477,17.79779,0.6712288,0.02672998,0.01389163,0.00999768,0.01763527
30.8339070860851,-3.28815443717324,6,15.05264,14.65326,13.43989,14.46227,13.28055,0.02341065,0.001017732,0.01778654,0.001389539,0.01784027,15.03645,15.82361,13.47044,15.32288,13.2991,0.004346284,0.0127246,0.003076808,0.01275985,0.003815039
30.6472792437618,-3.26393068360037,3,25.56611,24.50363,23.49905,21.5447,21.04651,0.7866029,0.453852,0.4251983,0.1191004,0.2444909,26.14429,24.32027,23.16114,21.27713,20.69815,0.6693302,0.5698385,0.4282574,0.1239743,0.247999
30.6474486767269,-3.33854481706101,3,23.61045,24.12625,23.0846,22.17519,21.90889,0.7514714,0.3754593,0.2923254,0.199526,0.4401708,22.60676,23.29806,22.23173,20.46407,20.59596,1.299081,0.8276381,0.5510895,0.1708702,0.6754259
30.6480927897148,-3.28688673537815,6,21.78238,20.8116,20.56099,20.41071,20.75364,0.1761226,0.03071281,0.03818113,0.04644025,0.1870283,21.8329,20.783,20.54079,20.39981,20.71921,0.1932094,0.02787263,0.03562367,0.0457735,0.1915653
30.8343472215422,-3.1724398281732,3,23.84718,23.13294,22.91957,21.74563,21.11984,1.085235,0.2685401,0.2985823,0.1440499,0.3851766,22.75713,22.12699,21.68234,20.33394,20.34987,1.183538,0.283414,0.2988805,0.1298986,0.5363387
30.7106455311726,-3.17155874822477,6,25.35631,24.96811,22.58792,21.28094,21.25436,1.101024,0.8608071,0.2329275,0.09653395,0.4208462,25.56282,25.15239,22.48739,21.15661,21.14488,1.024015,0.9324808,0.2368907,0.09721732,0.4219649
30.8341862327691,-3.20425965891904,3,25.37135,23.1492,21.3237,20.88545,20.24484,1.102812,0.2723298,0.07611449,0.07195123,0.1804586,25.42144,23.04332,21.10746,20.63666,20.04309,1.189539,0.2845287,0.07428586,0.06901158,0.1758435
30.8336168305757,-3.16997486229532,3,22.64269,22.82154,21.90957,21.1268,20.09227,0.4379295,0.2052843,0.124127,0.08712407,0.157301,21.67721,21.9766,20.68673,19.90779,19.24587,0.3490071,0.1889778,0.09876557,0.06964826,0.1521872
30.7768558964623,-3.23186717227043,6,25.14692,22.75436,22.30941,21.81211,20.73099,1.216595,0.1570555,0.1803144,0.1531214,0.2719967,24.91104,22.62614,21.98267,21.56776,20.40497,1.643044,0.2284891,0.1871289,0.1782516,0.2709761
30.8343455923909,-3.23840463372164,3,23.2068,22.18722,21.27915,21.11496,20.21655,0.701378,0.1196295,0.07202695,0.08679755,0.1752971,22.91245,21.94768,20.87025,20.69069,19.95217,0.670854,0.1207948,0.06862884,0.08361147,0.1806568
30.7772886682202,-3.20447117430423,6,22.3989,21.54804,21.20798,21.18768,21.8352,0.4785146,0.07242513,0.07043078,0.08989653,0.6562666,22.38209,21.5191,21.1538,21.13799,21.7886,0.360322,0.07128526,0.07059195,0.09302367,0.6716986
30.7762464632153,-3.18720256405178,6,24.40304,24.40971,22.3016,21.93629,22.35515,1.415765,0.747012,0.1844363,0.1825673,0.8898367,24.43248,24.51345,22.31407,21.95082,22.39248,1.372918,0.755743,0.1854715,0.178669,0.8941144
30.7104428356178,-3.19333947105675,3,23.33387,21.55649,21.22404,21.24228,22.18522,2.512153,0.0750298,0.0743833,0.09560101,0.8796268,23.16685,20.83705,20.28677,20.15303,21.79697,1.115432,0.06115483,0.05849078,0.07834439,1.182128
30.7102946748079,-3.16541399587639,3,22.39012,20.49484,19.33691,18.9092,18.42782,0.3378137,0.03785931,0.02510315,0.02539842,0.03914186,22.25018,20.15755,18.8984,18.41699,18.02794,0.4077626,0.02863357,0.01466314,0.01339418,0.03522198
30.8348280706958,-3.24121559517969,6,22.20589,19.4901,18.05908,17.23154,16.70836,0.3024981,0.02773728,0.02133621,0.02229979,0.01915361,22.2918,19.5021,18.06924,17.23503,16.71759,0.3288586,0.01457415,0.007317526,0.005853785,0.01061411
30.7108071284705,-3.223121828756,6,19.30947,18.04157,17.5622,17.38901,17.37386,0.03491656,0.0254751,0.0209997,0.02236505,0.02260272,19.31492,18.05033,17.56662,17.39485,17.37493,0.0305664,0.006285025,0.005763739,0.006283002,0.01657977
30.6469476745756,-3.20749093675914,6,22.3242,21.61978,21.3901,21.46979,21.34299,0.3906835,0.07824209,0.08288375,0.1161613,0.4615924,22.34223,21.61767,21.3677,21.41881,21.33903,0.3261225,0.07792272,0.08472619,0.1162474,0.4754236
30.7110628549084,-3.33215689802347,6,22.58547,24.99122,25.56413,24.84934,20.90685,0.342806,0.5211741,0.5715836,0.6847934,0.5483296,22.66002,24.95028,25.54716,24.90187,20.93519,0.390428,0.5609811,0.6143378,0.7109643,0.2389525
30.8334876689599,-3.34569681953293,6,24.23554,23.61836,22.56096,21.57173,21.27184,1.034078,0.2511323,0.2799586,0.1176274,0.2671983,24.44511,23.20115,22.10472,21.30657,20.6446,1.516661,0.2657478,0.1740855,0.1325163,0.2430997
30.776793466452,-3.2744558357461,6,24.03065,23.42059,22.43718,22.36225,21.72634,0.9642028,0.2142682,0.1701882,0.2442866,0.3937283,24.17217,23.35675,22.47692,22.35904,21.82534,1.030046,0.2089362,0.1803222,0.2484559,0.4304976
30.8336250258401,-3.32951494718155,3,23.30953,23.56593,23.35153,23.33269,22.12422,0.6099547,0.2412999,0.3557656,0.5108606,0.4828067,23.07412,22.93254,22.89434,23.26922,22.9363,0.7654377,0.2228756,0.3798002,0.7491235,0.9512715
30.6650674725691,-3.16368385758367,3,22.39639,21.49697,20.6225,20.29815,19.72238,0.2351033,0.08415786,0.05000095,0.05249236,0.1268651,22.0721,20.90639,19.78472,19.34696,19.06467,0.4004393,0.06228718,0.03579548,0.03453973,0.1057751
30.6659429039138,-3.15352900467007,3,25.01396,21.90927,21.4834,21.17971,20.86514,1.207141,0.09848239,0.0892814,0.09053838,0.3099939,26.26471,21.23992,20.5962,20.26533,20.07345,0.9309365,0.08755282,0.07563312,0.08241349,0.2733493
30.6648268315005,-3.28044050653813,6,24.25029,23.86456,22.05006,20.5718,19.57091,1.056156,0.3092704,0.1239447,0.05289523,0.07929476,24.61961,23.85508,22.06386,20.5828,19.54996,1.12649,0.3138218,0.1279735,0.05295466,0.06895429
30.665399911354,-3.33727767606536,3,23.70612,25.12137,23.07427,22.11195,21.65782,0.7975351,0.5330689,0.2881954,0.1894653,0.4015595,24.01446,25.2336,22.92206,21.69251,21.2185,1.283557,0.7510385,0.3488199,0.1813296,0.3815501
30.6646843678479,-3.30170009241225,6,24.09968,24.79404,25.14545,24.72721,20.87129,0.9934381,0.5108212,0.705923,0.7210298,0.3899798,24.19851,24.85695,25.03547,24.65947,20.80594,1.106493,0.5703639,0.7840544,0.7945797,0.2145736
30.8319890094367,-3.24972310490178,6,24.34842,21.67729,20.27644,18.97494,18.36806,1.069674,0.0524939,0.03237263,0.01807,0.03059732,24.61388,21.67264,20.26563,18.9859,18.36949,1.117615,0.05291063,0.02842553,0.01538858,0.02697477
30.7156906687885,-3.34755456372257,3,21.75653,21.44293,20.77745,20.46771,20.48731,0.17104,0.04527621,0.0426745,0.04625716,0.1412897,20.58778,20.04261,19.46223,19.21408,19.09564,0.1380674,0.03017285,0.02909676,0.03547655,0.112978
30.7726695281897,-3.30435538885874,3,22.21194,21.97058,21.07173,20.8212,20.60516,0.2510416,0.06583332,0.05353777,0.06296736,0.1575804,21.55914,21.19844,20.4333,20.11445,19.91203,0.223864,0.05564976,0.04653787,0.05398919,0.1537939
30.7719425038379,-3.29552471797785,6,24.79679,23.13125,23.26394,22.61601,22.18604,1.090991,0.1696105,0.3380274,0.2994052,0.5108592,25.0947,23.14359,23.36895,22.54868,22.16982,1.002143,0.1771423,0.3762444,0.2882763,0.5181148
30.7723521942305,-3.251942364683,6,23.90142,22.07352,21.81774,21.40409,21.16356,0.9046355,0.0705129,0.1015649,0.1069268,0.9889863,24.51081,21.91451,21.65847,21.31293,21.01216,1.279433,0.07186531,0.1002175,0.1123347,0.2717651
30.8332916049604,-3.25928468766771,3,24.23701,23.28519,22.18782,21.76025,21.81299,1.028959,0.1911249,0.1381417,0.1436154,0.4205272,23.98248,22.27534,21.26943,20.82512,20.53819,1.89466,0.1835456,0.1211101,0.1247253,0.335079
30.7720957375789,-3.32599707663665,3,23.75048,24.43603,22.54873,21.78185,21.31249,0.8264931,0.436056,0.1818151,0.1433263,0.280389,24.06534,24.39284,22.48228,21.65522,21.40229,1.077052,0.4786876,0.1910226,0.1431367,0.3442423
30.7720200401109,-3.28390518731209,3,25.48128,23.13378,23.5024,23.66013,23.14388,0.8439884,0.2093365,0.4718072,0.7436352,0.6993782,25.49718,23.08577,23.55391,23.68837,23.05154,0.8426424,0.1759907,0.4493789,0.677362,0.6206354
30.7721835719702,-3.28530543209077,3,22.62,21.63263,21.01859,20.63297,20.7866,0.2986013,0.05233236,0.05212327,0.05535337,0.192621,20.8794,19.30701,18.86814,18.5787,18.44188,0.3173617,0.02699405,0.02979311,0.03490895,0.1159445
30.7717712123679,-3.24809307035505,6,22.35753,20.90639,20.46597,20.2882,20.1368,0.2849168,0.03238694,0.03630079,0.04213664,0.1097069,22.25623,20.86498,20.45298,20.27666,20.1081,0.2721482,0.0294234,0.03352386,0.04277039,0.1136791
30.7153565250529,-3.34470489994038,6,25.82302,22.85522,21.52412,20.20307,19.49963,0.6537759,0.1361637,0.07565526,0.03762752,0.06261799,25.95156,22.82457,21.48358,20.161,19.44606,0.6196716,0.1443214,0.0769586,0.03778669,0.06374374
30.7723244532318,-3.34105049279207,3,21.44614,20.58692,20.26116,20.03937,20.04344,0.1326424,0.0280595,0.03096342,0.03334725,0.096411,20.85027,19.91344,19.59467,19.38088,19.28239,0.126114,0.02022348,0.02315222,0.02868122,0.08802374
30.8329488236596,-3.2623175596927,3,21.66524,20.22828,19.17879,18.76674,18.55056,0.1574989,0.02437798,0.0213382,0.01673987,0.03362319,21.41238,19.68154,18.68615,18.28951,17.98032,0.1863323,0.01626929,0.01140321,0.01179974,0.02712251
30.8332222937444,-3.29353972230594,3,22.90996,21.72703,20.61689,20.29502,20.27106,0.4459813,0.05595233,0.03980392,0.04169013,0.1193334,22.41569,21.07365,20.08312,19.73974,19.61829,0.4325919,0.04643986,0.03238755,0.03610672,0.1085607
30.6649503436211,-3.33967626904262,3,24.16169,22.98461,22.48914,22.10613,22.70909,1.006126,0.1541921,0.1829145,0.1965752,0.6193865,24.08626,22.62133,22.05738,21.814,22.69356,1.407309,0.1706103,0.1750957,0.214338,0.9395959
30.6647087255629,-3.34123706089569,6,24.91342,24.83984,22.63338,21.62236,21.10723,1.057228,0.5796492,0.201376,0.1242727,0.3095832,25.31106,24.90753,22.53116,21.56181,21.0081,1.035775,0.6207892,0.2109829,0.1356997,0.2684429
30.7148638008929,-3.18162431611158,6,24.64912,23.73585,24.13525,21.96758,21.20241,1.355543,0.4556701,0.7518541,0.1739657,0.4046796,25.40829,23.78927,24.45569,21.88702,21.10777,1.1226,0.5073143,0.9415649,0.1840049,0.4071186
30.7725100299636,-3.16962294248606,3,23.99459,22.91437,22.16027,21.63316,21.38421,1.15579,0.2264936,0.157151,0.1307422,0.4690747,23.60539,22.61702,21.73735,21.18021,20.88478,1.231585,0.2357539,0.1572316,0.132692,0.4329767
30.715011043272,-3.18426031148028,6,24.71015,25.11106,23.05775,21.70262,20.85147,1.358219,0.9392761,0.3930473,0.1602174,0.3269336,24.74434,25.12445,22.9973,21.56631,20.85749,1.433461,0.930423,0.3669499,0.1390049,0.3296894
30.7155300062173,-3.1853294232633,3,25.10937,24.80037,22.17899,21.28102,21.44867,1.236764,0.8334804,0.1697239,0.1158682,0.5371927,25.41164,24.84613,21.89038,21.01097,21.43524,1.228165,0.9822078,0.1577136,0.09644064,0.5942488
30.8320627520105,-3.17179006367596,3,25.2474,22.10597,21.64897,21.03099,20.29432,1.181895,0.1115281,0.09934085,0.08548973,0.1881105,25.55545,21.68146,20.99052,20.27809,19.90949,1.412464,0.1091637,0.09057071,0.07270984,0.2018467
30.7727831072221,-3.16645007491784,3,22.80366,21.72751,21.47369,21.24043,21.13126,0.4950984,0.08323845,0.08717916,0.09343172,0.3814901,22.17117,21.01793,20.45282,20.26848,20.39311,0.4762058,0.07169033,0.06915112,0.08388392,0.3731801
30.7720376987182,-3.20059785788045,3,22.50648,23.22841,22.16599,22.65091,21.67245,0.3832738,0.2971749,0.1973598,0.2256764,0.5863205,22.50645,22.95955,21.8903,22.11992,21.66235,0.44367,0.2786547,0.1580154,0.2656147,0.72089
30.6645568256163,-3.20367543464851,3,22.9616,24.94059,22.44961,22.83715,21.50494,0.5353494,0.8740584,0.2086404,0.3806487,0.5228724,22.47863,25.56718,21.95459,22.14981,21.2086,0.455843,1.066105,0.193263,0.317764,0.5718433
30.6651263704185,-3.19148483129704,6,22.517,23.01868,21.88273,21.92375,20.91223,0.3747499,0.2564382,0.1268707,0.1703381,0.3221946,22.60025,22.98238,21.80457,21.82653,20.87554,0.4261041,0.2634642,0.130069,0.175358,0.3374651
30.832514908311,-3.32513687551052,6,22.97186,22.18858,21.77365,21.70275,21.85975,0.4685939,0.07783121,0.09325331,0.1333482,0.393093,23.06241,22.11993,21.70154,21.63472,21.73422,0.5488283,0.0814027,0.09539218,0.1377545,0.4293898
30.7149931783052,-3.33194224806369,6,25.6866,25.77299,26.61399,24.34726,20.80212,0.7230225,0.4370883,0.2591569,0.7566883,0.4477419,25.94217,25.9034,26.72499,24.27727,20.78972,0.6384106,0.4434234,0.2529248,0.8155195,0.2035865
30.8329539668388,-3.31097313117792,3,23.90801,23.82384,22.37299,21.65034,20.71035,0.9035423,0.2936255,0.1574735,0.1279947,0.1707221,24.04945,23.83049,22.34982,21.59498,20.69797,1.008778,0.3183851,0.1641918,0.1314621,0.1839957
30.8329079099887,-3.270433280696,6,22.73203,21.61695,21.20196,21.04679,20.87517,0.3863744,0.05047784,0.06036846,0.07725684,0.201262,22.80811,21.62276,21.22701,21.05828,20.92188,0.4120907,0.05078819,0.06087232,0.07935302,0.2147324
30.8320171148843,-3.28526558058477,6,25.96339,24.57139,24.51295,22.52754,23.74908,0.5825704,0.3805287,0.747663,0.2860451,0.7500463,26.02742,24.58555,24.38332,22.39668,23.68543,0.6176987,0.554166,0.7810045,0.2846663,0.5243679
30.8328365648776,-3.27594847033864,3,23.82097,25.04205,23.41175,22.10593,22.8352,0.868369,0.3359303,0.3861641,0.1947219,0.6034809,24.04903,24.49819,23.00863,21.67936,22.9631,1.353551,0.6614538,0.3870195,0.1861209,0.9012904
30.7910976265351,-3.1961839462575,6,23.15165,22.45864,22.26697,22.35074,21.41656,0.6704884,0.1523839,0.1724427,0.2453877,0.4853475,23.09966,22.34484,22.00138,21.98586,21.13119,0.7346063,0.1594549,0.1729525,0.2357629,0.4644136
30.7374365673141,-3.27784503917312,6,22.63285,22.07221,21.58659,21.5918,21.95874,0.3605074,0.07121664,0.0823423,0.1245585,1.343452,22.86818,22.06868,21.60532,21.65409,21.82338,0.4488591,0.07275458,0.08390578,0.134076,0.4274479
30.690789168262,-3.28208363108859,3,22.91053,24.18373,22.48108,21.16923,20.50762,0.4530929,0.3824801,0.179093,0.08664354,0.1506116,22.75218,24.35564,22.03596,20.72548,20.09232,0.55474,0.6310012,0.1698764,0.08043455,0.1546027
30.6908638468955,-3.29451121060506,3,23.87919,23.21444,22.67437,22.83802,22.50871,0.8917477,0.1842934,0.2094106,0.3597654,0.5936287,23.76453,23.02653,22.34331,22.65933,22.57381,1.114086,0.2167865,0.2101608,0.4160686,0.8383666
30.6906094917768,-3.32444382768141,3,23.14499,23.0899,21.95335,21.35108,21.42814,0.5389026,0.1667587,0.1099625,0.09882072,0.3159744,23.17075,22.48712,21.36935,20.69628,20.68648,0.8263318,0.1581754,0.09966341,0.08593605,0.2810455
30.6904148563663,-3.28925214380581,3,21.39037,20.77364,20.2008,19.85975,19.95533,0.1463155,0.03088107,0.03392243,0.03672596,0.105678,19.55214,18.77005,18.3144,18.02078,17.99042,0.1006006,0.01819131,0.0192354,0.02220742,0.07444651
30.7908815392601,-3.17346811528377,3,22.30295,21.55866,21.00183,20.80216,20.35113,0.2335241,0.07263369,0.05933914,0.06789415,0.1951692,21.60647,20.93262,20.18587,19.83946,19.82655,0.293116,0.06769558,0.05248475,0.05596429,0.2240597
30.7373831959745,-3.21283494443496,3,23.04256,22.29248,21.47633,21.00119,20.12077,0.3884934,0.1553543,0.08948307,0.07753055,0.1590707,22.52002,21.85968,20.77944,20.20309,19.62905,0.5489632,0.1311204,0.07755824,0.06628761,0.1599018
30.7372965753195,-3.21468370173629,3,23.24494,22.83489,21.91084,21.40555,22.03085,0.6999719,0.1884571,0.1307144,0.1078315,0.7968362,23.03797,22.63077,21.41365,20.8466,22.09803,0.779593,0.2375085,0.1196547,0.1001474,1.073394
30.7373767136817,-3.15321568854814,3,21.13111,20.22245,20.01589,19.83411,19.21605,0.1312501,0.03373491,0.03192182,0.03460203,0.07184636,20.45533,19.41553,18.87195,18.51224,18.36767,0.1108778,0.01979296,0.01910817,0.01987481,0.06472002
30.7377029347546,-3.24829682808601,6,24.84693,22.76439,22.25174,21.88753,21.76615,1.351381,0.2140598,0.1822544,0.1651067,0.6329197,24.88403,22.7304,22.05167,21.72606,21.63429,1.478683,0.2242152,0.1754391,0.177469,0.6682063
30.6913801704359,-3.19912385832936,6,24.2252,23.21709,22.78493,21.62971,20.63029,1.206427,0.3032754,0.2803802,0.1322787,0.2498911,24.44251,23.28966,22.63874,21.54632,20.61228,1.324697,0.3417793,0.2658051,0.1334726,0.2589629
30.6904379334141,-3.21320912021908,3,23.55256,21.62812,21.11104,20.598,20.24187,0.8333535,0.08798543,0.06610901,0.05905663,0.1779902,23.04534,21.11829,20.40085,19.8078,19.86184,0.8620141,0.07080138,0.05667555,0.04668151,0.200472
30.7920178896393,-3.34903637589913,6,19.00709,16.7221,15.80422,15.48228,15.33513,0.03266883,0.01799855,0.01785996,0.01165692,0.01815876,19.00932,16.71603,15.79718,15.48325,15.32464,0.0250805,0.004242113,0.003512849,0.003543685,0.005328309
30.7378511145022,-3.25283768198407,3,23.30119,21.82848,21.43712,21.39329,21.29581,0.6767048,0.05924008,0.07482658,0.1069839,0.2867821,23.27105,21.43712,21.05624,21.036,21.14497,0.8318952,0.05785389,0.06999172,0.1050824,0.3755745
30.7374195677335,-3.25145679754089,6,23.47078,21.49322,21.02999,20.93368,21.16973,0.4556721,0.04794071,0.05519041,0.07321718,0.2650824,23.30947,21.30013,20.84824,20.76158,21.00221,0.7375784,0.04545074,0.05167113,0.0719223,0.2835827
30.7385500357518,-3.26460943864178,6,21.70713,20.56945,19.87154,19.69628,19.66917,0.1709014,0.03665556,0.03787387,0.04200838,0.08130836,21.76163,20.56297,19.8876,19.70513,19.67418,0.1804726,0.0238404,0.02145405,0.02636021,0.07599578
30.7378910064828,-3.31631334502094,3,26.21429,23.75702,22.83163,21.68338,20.66983,0.4763484,0.281674,0.2337945,0.131973,0.1661865,26.39721,23.69383,22.72018,21.58521,20.58267,0.4370047,0.2998755,0.2331504,0.1333225,0.1748719
30.7918930481592,-3.30204273512055,3,24.2933,23.60393,22.56812,22.99179,22.32672,1.057706,0.2488941,0.1873402,0.4046404,1.97064,25.53271,23.0407,22.06919,22.55398,22.20096,1.249081,0.251928,0.187245,0.4401802,0.8401447
